data,label
대구광역시 강남구 테헤란532거리,FALSE
서울특별시 송파구 반포대거리 (수진한이마을),TRUE
전라북도 증평군 잠실길 (진우장박마을),FALSE
서울특별시 송파구 잠실로 (영희김읍),TRUE
광주광역시 광진구 잠실가 (정희송면),FALSE
충청북도 양평군 선릉43거리,FALSE
충청북도 평창군 삼성가 (상현윤이리),FALSE
대전광역시 성동구 개포61로,FALSE
경상북도 수원시 권선구 역삼길,FALSE
경상남도 보은군 백제고분길 (숙자이마을),FALSE
경상남도 화천군 오금길 (혜진김읍),FALSE
경상남도 시흥시 테헤란32길 (성진서동),FALSE
세종특별자치시 북구 선릉010가 (예은전송읍),FALSE
울산광역시 노원구 언주7거리 (영환김성동),FALSE
경상북도 보령시 석촌호수길,FALSE
전라북도 이천시 선릉거리 (영미서한동),FALSE
전라남도 수원시 오금로,FALSE
충청북도 부천시 원미구 양재천거리,FALSE
울산광역시 동대문구 서초중앙길,FALSE
광주광역시 구로구 양재천43거리 (서현김리),FALSE
서울특별시 마포구 테헤란41로 (춘자이리),TRUE
광주광역시 종로구 도산대길,FALSE
광주광역시 중구 논현701로,FALSE
광주광역시 서구 서초대937가 (하은황송동),TRUE
전라북도 성남시 수정구 서초대길 (동현박김면),FALSE
부산광역시 동구 선릉159로,TRUE
경기도 화성시 역삼가 (정식이박동),TRUE
충청북도 성남시 분당구 압구정로 (광수신장리),FALSE
대구광역시 종로구 압구정길,FALSE
대전광역시 동대문구 서초대길 (은지김읍),FALSE
광주광역시 강남구 압구정537길,FALSE
인천광역시 동구 개포거리,TRUE
경상북도 천안시 동남구 가락로 (민재곽김면),FALSE
충청북도 부천시 소사구 역삼48가,FALSE
서울특별시 동구 잠실로 (정호서면),FALSE
광주광역시 성동구 역삼길,FALSE
경상남도 광명시 압구정85거리 (준서권김리),FALSE
대구광역시 동작구 언주10길 (우진서김마을),FALSE
전라남도 당진시 강남대892로,FALSE
전라남도 속초시 서초중앙000로 (지혜송서읍),FALSE
인천광역시 동대문구 오금가 (보람최면),FALSE
대구광역시 은평구 논현길 (수민서이리),FALSE
서울특별시 은평구 백제고분7길,TRUE
경상북도 동해시 학동47거리,FALSE
광주광역시 중랑구 강남대로,FALSE
울산광역시 동작구 논현74거리,FALSE
울산광역시 북구 석촌호수78길,TRUE
대전광역시 마포구 언주가,FALSE
경상북도 예산군 언주로,FALSE
광주광역시 강동구 삼성길 (은지김리),FALSE
경기도 포천시 도산대거리,TRUE
충청북도 성남시 분당구 역삼로 (상호박윤마을),FALSE
충청남도 고양시 논현70가,FALSE
강원도 삼척시 영동대로 (정숙박마을),TRUE
부산광역시 마포구 백제고분거리,FALSE
서울특별시 강남구 잠실4가,TRUE
경기도 옥천군 학동길 (명숙구마을),FALSE
서울특별시 강서구 영동대로 (정수차김마을),TRUE
광주광역시 송파구 도산대로 (영길김면),FALSE
경상남도 안양시 강남대가 (윤서김읍),FALSE
대구광역시 관악구 강남대4길,FALSE
전라남도 부천시 소사구 학동117길,FALSE
대전광역시 영등포구 서초중앙로,FALSE
충청북도 계룡시 삼성가 (하윤박동),FALSE
울산광역시 송파구 테헤란길,FALSE
울산광역시 성동구 선릉가 (수진김마을),FALSE
전라남도 화성시 잠실거리,FALSE
인천광역시 서초구 도산대176가,FALSE
경상남도 의왕시 역삼987가,FALSE
충청북도 구리시 오금5길 (영자이마을),FALSE
충청남도 양평군 논현890거리 (상호박김리),FALSE
광주광역시 서구 테헤란48가 (성진하박마을),TRUE
대구광역시 서구 도산대570길,TRUE
경기도 음성군 삼성가 (순자김읍),FALSE
대구광역시 강서구 서초중앙거리,FALSE
서울특별시 구로구 도산대로,TRUE
광주광역시 서대문구 삼성1거리,FALSE
경기도 청주시 서원구 가락로,FALSE
충청북도 하남시 도산대4가 (도현안김리),FALSE
충청남도 성남시 중원구 선릉로,FALSE
인천광역시 성동구 가락거리 (지혜이이리),FALSE
경기도 여주시 논현길,TRUE
울산광역시 서구 반포대10가,FALSE
경상북도 안성시 삼성4가 (건우박마을),FALSE
제주특별자치도 홍성군 언주로,FALSE
제주특별자치도 서산시 백제고분가 (성호송박동),FALSE
제주특별자치도 안산시 단원구 압구정로,FALSE
부산광역시 서구 압구정로,TRUE
부산광역시 동작구 가락길 (수빈김동),FALSE
부산광역시 중랑구 반포대길,FALSE
광주광역시 구로구 삼성길 (성민송이마을),FALSE
전라북도 아산시 봉은사길,FALSE
제주특별자치도 광명시 양재천가 (순자배윤면),FALSE
대구광역시 서대문구 개포가 (윤서이면),FALSE
인천광역시 북구 논현206거리,FALSE
인천광역시 서구 영동대가,TRUE
강원도 고양시 일산서구 강남대69거리,FALSE
제주특별자치도 철원군 역삼거리,FALSE
서울특별시 마포구 언주가 (정웅김김면),TRUE
세종특별자치시 강북구 잠실870가,FALSE
경기도 과천시 테헤란가 (도현박강리),TRUE
울산광역시 강서구 역삼5거리,FALSE
서울특별시 마포구 역삼가,TRUE
경기도 서천군 양재천58가 (명자나마을),FALSE
강원도 부천시 원미구 개포가,FALSE
대전광역시 송파구 반포대거리 (동현권이면),FALSE
서울특별시 강서구 강남대가,TRUE
충청남도 부여군 백제고분거리 (현지장리),TRUE
인천광역시 중랑구 언주길,FALSE
경상북도 청양군 압구정거리 (우진류이리),FALSE
광주광역시 동대문구 서초대가,FALSE
전라남도 오산시 역삼로 (주원한최마을),FALSE
경상북도 부여군 서초중앙거리 (정자윤황면),FALSE
인천광역시 중구 학동105길,TRUE
충청남도 포천시 압구정90로 (채원오동),FALSE
제주특별자치도 청주시 흥덕구 양재천7거리 (영미정마을),FALSE
광주광역시 동대문구 서초중앙로 (성훈류문리),FALSE
대구광역시 중랑구 논현89길 (승현홍리),FALSE
충청남도 용인시 수지구 강남대065가,FALSE
대전광역시 성북구 오금길,FALSE
부산광역시 동대문구 서초대51로,FALSE
울산광역시 용산구 개포254거리 (상호김김리),FALSE
서울특별시 중랑구 잠실458길,TRUE
제주특별자치도 동해시 논현955로 (미숙이이읍),FALSE
경기도 군포시 역삼길,TRUE
대구광역시 성북구 가락가 (준혁이류리),FALSE
대전광역시 서초구 양재천903가,FALSE
대구광역시 광진구 오금13로 (영진장이동),FALSE
대구광역시 노원구 개포가,FALSE
경상북도 안산시 상록구 석촌호수거리 (준혁김이리),FALSE
부산광역시 강서구 논현32거리 (지아김최읍),TRUE
인천광역시 남구 봉은사길,FALSE
경상북도 당진시 선릉43길 (정수이나읍),FALSE
경상북도 가평군 양재천8로 (명숙이박리),FALSE
부산광역시 남구 논현로 (예원김리),TRUE
대전광역시 강서구 도산대길 (은경김마을),FALSE
울산광역시 서초구 석촌호수로,FALSE
세종특별자치시 서대문구 개포208로,FALSE
광주광역시 북구 강남대길 (미경유조동),TRUE
전라북도 수원시 장안구 논현89로 (영길허리),FALSE
제주특별자치도 김포시 가락로 (예원김마을),FALSE
세종특별자치시 광진구 석촌호수82로 (상철김지읍),FALSE
경기도 광주시 역삼가 (혜진이강마을),TRUE
경기도 아산시 잠실505길 (재호김면),FALSE
서울특별시 동작구 잠실605가,TRUE
대전광역시 북구 양재천8거리,FALSE
세종특별자치시 서초구 석촌호수01가 (현지김읍),FALSE
경상남도 고성군 학동890거리,TRUE
대전광역시 광진구 강남대96길,FALSE
인천광역시 양천구 반포대408로,FALSE
대전광역시 서대문구 가락로 (정식김김읍),FALSE
인천광역시 남구 도산대로 (민재우리),FALSE
세종특별자치시 성북구 서초중앙거리 (성훈류읍),FALSE
경상북도 용인시 수지구 봉은사가,FALSE
부산광역시 구로구 선릉81길,FALSE
서울특별시 남구 영동대742길,FALSE
충청남도 태안군 서초대811거리,TRUE
전라북도 평창군 백제고분1길,FALSE
대구광역시 종로구 서초대가 (광수허리),FALSE
전라남도 광명시 도산대69거리 (지연최읍),FALSE
대구광역시 구로구 역삼85거리 (정희김마을),FALSE
제주특별자치도 시흥시 개포길,FALSE
경상남도 광명시 강남대28로 (미영이류동),FALSE
세종특별자치시 관악구 봉은사795로,FALSE
제주특별자치도 안산시 테헤란0길,FALSE
제주특별자치도 영동군 도산대길,FALSE
울산광역시 관악구 반포대03로,FALSE
전라북도 고양시 일산동구 영동대076길 (은주송백읍),FALSE
대전광역시 강북구 양재천로 (서현류김읍),FALSE
대전광역시 성북구 양재천61가 (현지이이면),FALSE
경기도 홍천군 서초중앙길 (은경김읍),FALSE
서울특별시 마포구 반포대4가 (정순권지동),TRUE
전라북도 용인시 기흥구 학동3길 (경수박안리),FALSE
경상북도 평택시 삼성28거리 (서준박김면),FALSE
대구광역시 서구 선릉0로 (지우김리),TRUE
광주광역시 북구 반포대495길 (민준서송마을),TRUE
대전광역시 강서구 압구정66길,FALSE
광주광역시 동대문구 도산대길,FALSE
대구광역시 남구 선릉거리,TRUE
충청북도 서산시 학동075가,FALSE
강원도 양주시 테헤란가 (상훈김김마을),FALSE
충청북도 청주시 청원구 개포가 (은지김김마을),TRUE
부산광역시 서대문구 잠실길 (미경이성면),FALSE
부산광역시 도봉구 서초대49가,FALSE
부산광역시 구로구 학동가,FALSE
인천광역시 동구 영동대가,TRUE
충청남도 홍천군 석촌호수4길 (은서박박마을),FALSE
서울특별시 성동구 삼성거리,TRUE
충청북도 논산시 봉은사길,FALSE
인천광역시 서대문구 서초중앙597거리,FALSE
세종특별자치시 강서구 삼성로 (영철백리),FALSE
강원도 부천시 소사구 테헤란88길,FALSE
강원도 용인시 처인구 선릉86로 (옥순이김동),FALSE
강원도 성남시 수정구 선릉07로,FALSE
제주특별자치도 동해시 역삼로 (현우신하리),FALSE
대구광역시 구로구 선릉262로,FALSE
인천광역시 서구 압구정거리 (정희이동),TRUE
충청북도 괴산군 학동398로,TRUE
경상남도 아산시 양재천63가 (준영곽한면),FALSE
충청남도 안산시 압구정거리,FALSE
제주특별자치도 의왕시 강남대가 (중수김김마을),FALSE
경상북도 안양시 동안구 가락29길 (옥자노이리),FALSE
부산광역시 서초구 가락로 (영철황권리),FALSE
경상남도 태백시 석촌호수가,FALSE
광주광역시 도봉구 서초대00가,FALSE
경상남도 서산시 삼성01로,FALSE
제주특별자치도 강릉시 석촌호수02로 (승현박리),FALSE
부산광역시 구로구 오금거리,FALSE
전라북도 금산군 도산대2거리 (정남김장마을),FALSE
강원도 청주시 상당구 봉은사37거리,FALSE
경기도 수원시 팔달구 반포대119길,TRUE
대구광역시 광진구 언주95거리,FALSE
서울특별시 동작구 서초대가 (은경강유마을),TRUE
경상남도 보령시 서초대4가 (지우박동),FALSE
제주특별자치도 오산시 봉은사5거리,FALSE
부산광역시 강북구 언주93로,FALSE
제주특별자치도 수원시 가락1길,FALSE
인천광역시 성북구 영동대로,FALSE
울산광역시 동작구 도산대11로 (정남김이리),FALSE
서울특별시 동작구 서초중앙45가,TRUE
강원도 홍천군 봉은사00가 (민재이김동),TRUE
전라북도 영동군 테헤란0로 (수진김리),FALSE
대전광역시 성동구 영동대로,FALSE
광주광역시 마포구 도산대7가 (정남이김동),FALSE
충청남도 평택시 강남대가,FALSE
충청남도 용인시 수지구 반포대가,FALSE
경상남도 안성시 강남대38길 (현지안하읍),FALSE
경기도 천안시 동남구 개포52로 (정남김리),FALSE
울산광역시 구로구 강남대57로 (예준장면),FALSE
울산광역시 용산구 삼성가 (현우이박면),FALSE
대구광역시 영등포구 반포대가 (예은민면),FALSE
경기도 수원시 장안구 역삼거리 (상현이마을),TRUE
강원도 영동군 압구정가 (지우박동),FALSE
광주광역시 강동구 도산대길,FALSE
인천광역시 강남구 양재천54가,FALSE
대구광역시 용산구 압구정222거리 (경희김박동),FALSE
울산광역시 강남구 가락로 (중수송마을),FALSE
부산광역시 동대문구 학동길,FALSE
경상남도 안산시 단원구 석촌호수가,FALSE
경상남도 공주시 개포로,FALSE
제주특별자치도 속초시 학동9가 (영호배김마을),FALSE
대구광역시 중랑구 백제고분8길,FALSE
충청북도 군포시 강남대거리 (광수최김리),FALSE
광주광역시 중랑구 백제고분5거리,FALSE
서울특별시 노원구 강남대거리 (종수구박리),TRUE
부산광역시 서초구 강남대로 (성수박리),FALSE
광주광역시 금천구 삼성길 (지원강마을),FALSE
제주특별자치도 천안시 동남구 강남대2로 (서연강황면),FALSE
서울특별시 은평구 언주83가,TRUE
대전광역시 양천구 역삼로 (영순오마을),FALSE
전라북도 충주시 서초중앙거리 (하은김리),FALSE
서울특별시 북구 석촌호수길,FALSE
강원도 용인시 수지구 봉은사02길,FALSE
제주특별자치도 공주시 테헤란420로 (도현김백마을),FALSE
서울특별시 영등포구 학동2가,TRUE
인천광역시 종로구 압구정로 (상훈김동),FALSE
서울특별시 종로구 개포길,TRUE
광주광역시 광진구 압구정길,FALSE
울산광역시 구로구 반포대로 (영환이리),FALSE
전라남도 안양시 삼성46가,FALSE
경상남도 보은군 개포839가,FALSE
대구광역시 노원구 논현8길 (경숙류황동),FALSE
경상북도 평창군 테헤란232로 (은주장읍),FALSE
경상남도 수원시 영통구 가락4가,FALSE
경상북도 안산시 상록구 잠실515거리 (은경이면),FALSE
부산광역시 강서구 서초대길 (미경백최면),TRUE
강원도 동해시 석촌호수98가,TRUE
경상북도 성남시 중원구 역삼로,FALSE
전라북도 보은군 삼성847거리,FALSE
광주광역시 종로구 논현거리,FALSE
제주특별자치도 과천시 삼성25로 (지아최박동),FALSE
전라남도 고양시 영동대길 (수진황동),FALSE
대전광역시 동대문구 석촌호수25가,FALSE
경상남도 천안시 서북구 가락54거리 (혜진주장면),FALSE
인천광역시 강동구 양재천96거리,FALSE
강원도 여주시 도산대길 (정숙이장읍),FALSE
부산광역시 강동구 언주거리,FALSE
경기도 안양시 가락61가,FALSE
대전광역시 서대문구 압구정로,FALSE
전라북도 철원군 가락3길 (지은서리),FALSE
전라남도 부천시 오금910길 (예진최동),FALSE
광주광역시 용산구 반포대거리 (정순전마을),FALSE
경기도 괴산군 압구정가 (춘자유리),FALSE
충청북도 남양주시 선릉로 (현준김한마을),FALSE
충청북도 충주시 개포262가,TRUE
부산광역시 동작구 석촌호수72로,FALSE
충청북도 고양시 덕양구 서초중앙로 (순옥김리),FALSE
충청남도 안양시 동안구 서초대184길,FALSE
대전광역시 금천구 석촌호수14로 (준호신동),FALSE
전라북도 여주시 양재천길,FALSE
전라남도 가평군 양재천732길,FALSE
세종특별자치시 서대문구 잠실로 (성현김장읍),FALSE
인천광역시 동작구 삼성94가 (정호박강동),FALSE
부산광역시 동구 선릉7길,TRUE
경기도 태백시 논현49거리,FALSE
경상남도 인제군 도산대85길,FALSE
경상남도 고성군 오금로 (영수김동),TRUE
강원도 안양시 테헤란367길 (명자김박읍),FALSE
전라남도 제천시 도산대49거리,FALSE
대구광역시 관악구 서초중앙로,FALSE
대전광역시 중랑구 압구정로,FALSE
인천광역시 강남구 가락091거리 (주원권김면),FALSE
대전광역시 중랑구 봉은사가 (진호황양마을),FALSE
세종특별자치시 마포구 압구정거리,FALSE
경상남도 부천시 오정구 개포로 (승민문마을),FALSE
경기도 동두천시 서초대422가,TRUE
경상북도 고양시 일산동구 오금302로 (현주이면),FALSE
광주광역시 영등포구 석촌호수로,FALSE
경상북도 부천시 오정구 삼성길 (은서이윤리),FALSE
인천광역시 마포구 영동대53길,FALSE
충청남도 횡성군 잠실517로 (미정김마을),FALSE
경상남도 계룡시 영동대길 (옥자최면),FALSE
제주특별자치도 성남시 분당구 테헤란724로 (영희이정읍),FALSE
전라남도 파주시 서초대로 (정호김동),FALSE
경기도 영월군 양재천156로,FALSE
충청남도 용인시 처인구 석촌호수거리,FALSE
서울특별시 영등포구 잠실102거리,TRUE
울산광역시 중랑구 서초중앙로,FALSE
대구광역시 서초구 반포대길,FALSE
대전광역시 관악구 서초대길 (현주김이마을),FALSE
전라남도 광명시 잠실572가 (예원김리),FALSE
경기도 청주시 흥덕구 역삼가 (영일송읍),FALSE
전라남도 용인시 처인구 역삼거리 (진호김배읍),FALSE
부산광역시 마포구 영동대가,FALSE
제주특별자치도 가평군 백제고분로 (순자이리),FALSE
강원도 고양시 덕양구 학동4로,FALSE
충청북도 괴산군 석촌호수길 (정수장동),TRUE
부산광역시 관악구 삼성거리 (예지송동),FALSE
강원도 금산군 봉은사08길 (하윤김동),FALSE
충청북도 포천시 학동504가 (춘자이동),FALSE
대구광역시 중구 개포거리 (서윤신박마을),TRUE
충청북도 공주시 가락길 (수빈이이마을),FALSE
제주특별자치도 음성군 반포대8가 (주원강읍),FALSE
서울특별시 은평구 선릉거리 (지연장우리),TRUE
대전광역시 서초구 강남대6로,FALSE
경상남도 고양시 압구정가 (영순백면),FALSE
전라북도 홍성군 백제고분가 (은서김읍),FALSE
대전광역시 마포구 오금가 (영식김김리),FALSE
제주특별자치도 예산군 오금가,FALSE
제주특별자치도 천안시 동남구 영동대거리 (춘자이최동),FALSE
경상남도 청주시 청원구 삼성거리 (성훈김김읍),FALSE
인천광역시 금천구 학동821길,FALSE
울산광역시 광진구 양재천가 (정식박마을),FALSE
충청북도 횡성군 서초중앙가,FALSE
충청남도 홍성군 강남대2가 (정희양읍),TRUE
대구광역시 중구 학동길,TRUE
대구광역시 은평구 삼성63거리,FALSE
경상남도 청주시 청원구 영동대거리,FALSE
서울특별시 동작구 서초중앙86가,TRUE
전라북도 평택시 논현230로 (하은윤면),FALSE
대구광역시 금천구 서초대길,FALSE
부산광역시 동대문구 개포497길,FALSE
충청북도 안양시 만안구 강남대가,FALSE
서울특별시 동대문구 역삼가,TRUE
경상북도 춘천시 석촌호수거리,FALSE
울산광역시 광진구 선릉54로,FALSE
세종특별자치시 종로구 백제고분길,FALSE
세종특별자치시 서구 논현로 (영일이이리),FALSE
경상남도 제천시 잠실197로 (영식김이리),FALSE
대구광역시 중구 언주281길 (미숙김김동),TRUE
울산광역시 동대문구 테헤란74로 (서영홍이면),FALSE
전라남도 남양주시 논현거리 (광수배동),FALSE
경상남도 삼척시 개포21가,FALSE
충청북도 성남시 분당구 선릉로 (은주김읍),FALSE
세종특별자치시 마포구 석촌호수52길 (재현김윤리),FALSE
충청남도 홍성군 가락길 (영미이읍),TRUE
전라남도 공주시 역삼로 (민지허동),FALSE
충청북도 김포시 반포대로,FALSE
울산광역시 성동구 학동로,FALSE
충청남도 공주시 도산대27거리,TRUE
충청남도 계룡시 영동대3길,TRUE
경상북도 오산시 강남대913가,FALSE
대전광역시 서대문구 백제고분5거리,FALSE
경상북도 양구군 석촌호수4길,FALSE
경상북도 부천시 도산대85거리 (경자권동),FALSE
인천광역시 서초구 언주길,FALSE
인천광역시 종로구 서초대로 (현지차장면),FALSE
대전광역시 강남구 논현4로,FALSE
경기도 음성군 학동로 (정숙김리),FALSE
서울특별시 강동구 석촌호수로,TRUE
경상북도 고양시 일산서구 역삼7로,FALSE
전라북도 가평군 압구정거리 (서준박동),FALSE
제주특별자치도 횡성군 반포대로,FALSE
제주특별자치도 홍천군 석촌호수573거리,FALSE
인천광역시 은평구 양재천로,FALSE
인천광역시 중랑구 삼성06가,FALSE
제주특별자치도 금산군 오금2거리 (영순이민마을),FALSE
인천광역시 영등포구 삼성거리 (성현김고리),FALSE
전라북도 수원시 팔달구 잠실거리,FALSE
세종특별자치시 성북구 서초대거리 (건우류마을),FALSE
광주광역시 성북구 학동0길 (지혜안면),FALSE
울산광역시 관악구 테헤란거리,FALSE
충청북도 용인시 처인구 강남대가,FALSE
부산광역시 용산구 도산대080가,FALSE
서울특별시 마포구 영동대로,TRUE
부산광역시 영등포구 봉은사거리 (민서이성리),FALSE
경상남도 시흥시 서초대로 (순옥김동),FALSE
서울특별시 구로구 영동대5거리,TRUE
강원도 청양군 봉은사로 (민지박면),FALSE
강원도 안산시 단원구 오금로 (도윤이마을),FALSE
서울특별시 양천구 개포3거리 (성현김권동),TRUE
울산광역시 노원구 가락길 (준혁김리),FALSE
경상남도 횡성군 오금04길,FALSE
부산광역시 동대문구 선릉77로,FALSE
광주광역시 금천구 도산대80가,FALSE
광주광역시 구로구 백제고분656길 (예진김마을),FALSE
서울특별시 금천구 역삼969거리,TRUE
전라남도 가평군 삼성09거리 (예지양마을),FALSE
대구광역시 종로구 언주가,FALSE
인천광역시 양천구 언주9가 (지민안김리),FALSE
대전광역시 서대문구 봉은사6가 (민재이동),FALSE
대구광역시 성북구 강남대가,FALSE
광주광역시 남구 반포대9가,TRUE
울산광역시 강북구 압구정가 (민지김윤면),FALSE
경상북도 평택시 선릉거리,FALSE
경기도 수원시 권선구 강남대7가 (정수양읍),TRUE
대전광역시 동작구 양재천0로 (진호김서마을),FALSE
세종특별자치시 노원구 오금106로 (혜진이면),FALSE
광주광역시 은평구 서초중앙가 (은경이김마을),FALSE
부산광역시 노원구 개포거리 (서윤신리),FALSE
부산광역시 강북구 개포400가 (정자김리),FALSE
인천광역시 종로구 선릉2로,FALSE
광주광역시 북구 오금87거리 (명자박읍),TRUE
울산광역시 북구 역삼45가,TRUE
세종특별자치시 동구 잠실길 (종수차리),FALSE
대구광역시 동대문구 서초중앙가,FALSE
전라북도 성남시 분당구 강남대길,FALSE
전라북도 평택시 논현1로,FALSE
경상북도 이천시 가락로 (현숙홍이동),FALSE
충청북도 고양시 일산서구 논현거리 (서영정동),FALSE
경상북도 영월군 석촌호수53가,FALSE
서울특별시 영등포구 학동거리 (지민송박마을),TRUE
강원도 삼척시 서초중앙29길 (선영박김면),TRUE
인천광역시 은평구 도산대405로 (수진박김동),FALSE
부산광역시 성북구 봉은사가,FALSE
충청남도 부천시 소사구 석촌호수가 (지은김면),FALSE
대전광역시 영등포구 석촌호수507로,FALSE
전라남도 속초시 봉은사70가,FALSE
경상북도 부여군 언주489거리 (영순이마을),FALSE
제주특별자치도 청주시 흥덕구 학동35가,FALSE
울산광역시 은평구 개포로,FALSE
충청남도 계룡시 강남대가,TRUE
광주광역시 성북구 강남대2거리,FALSE
서울특별시 중구 개포거리,TRUE
울산광역시 강북구 석촌호수4거리 (수진임동),FALSE
광주광역시 강서구 선릉141가,FALSE
울산광역시 성동구 언주로 (지현박김읍),FALSE
경상북도 횡성군 강남대거리,FALSE
부산광역시 성동구 학동로,FALSE
전라남도 수원시 권선구 오금04로,FALSE
경상북도 청주시 청원구 논현길,FALSE
광주광역시 종로구 역삼길,FALSE
세종특별자치시 서초구 서초대로 (성현이이동),FALSE
광주광역시 광진구 가락길,FALSE
경상북도 연천군 학동길 (상호강동),FALSE
전라북도 용인시 처인구 논현길,FALSE
울산광역시 용산구 도산대327길,FALSE
충청남도 화성시 도산대5거리,FALSE
전라남도 청주시 서원구 도산대길,FALSE
강원도 보은군 반포대가,FALSE
경상남도 금산군 서초대34로 (성민김읍),FALSE
부산광역시 성동구 논현968로,FALSE
인천광역시 금천구 서초중앙48길 (예준박마을),FALSE
경기도 천안시 동남구 가락6로,FALSE
경상남도 과천시 삼성796거리,FALSE
충청북도 화천군 테헤란가 (정웅문마을),FALSE
부산광역시 강서구 삼성7가 (주원이손면),TRUE
대전광역시 금천구 선릉로,FALSE
제주특별자치도 연천군 학동거리,FALSE
충청북도 하남시 개포51로,FALSE
울산광역시 은평구 테헤란길,FALSE
울산광역시 종로구 논현길 (하윤김동),FALSE
대구광역시 도봉구 언주거리 (영숙김마을),FALSE
부산광역시 구로구 역삼12길 (옥자김동),FALSE
부산광역시 동작구 봉은사8로,FALSE
대구광역시 용산구 선릉거리 (시우이리),FALSE
전라북도 성남시 분당구 압구정거리 (은서하양면),FALSE
대전광역시 관악구 언주길 (하은김박마을),FALSE
전라남도 아산시 압구정거리 (성민이김읍),FALSE
제주특별자치도 성남시 분당구 선릉83길 (현준박면),FALSE
서울특별시 동작구 영동대93로,TRUE
제주특별자치도 고양시 영동대로,FALSE
대전광역시 금천구 학동로,FALSE
충청남도 부천시 원미구 반포대65거리,FALSE
충청북도 예산군 영동대9거리 (중수이동),FALSE
인천광역시 중랑구 가락거리 (진우문박리),FALSE
울산광역시 금천구 논현가,FALSE
충청남도 단양군 잠실56가 (영희고읍),FALSE
세종특별자치시 성북구 언주가 (하윤권김면),FALSE
충청북도 평택시 서초대8길,FALSE
세종특별자치시 양천구 서초대길 (춘자박이리),FALSE
서울특별시 북구 강남대0가,FALSE
경기도 괴산군 개포로 (승현최마을),FALSE
대구광역시 구로구 백제고분거리 (영희김마을),FALSE
서울특별시 종로구 테헤란길,TRUE
대전광역시 강동구 양재천60로 (민수박박리),FALSE
강원도 의정부시 강남대30가 (준영정마을),FALSE
울산광역시 노원구 양재천가 (준혁이주마을),FALSE
충청북도 청주시 흥덕구 양재천길 (숙자김마을),TRUE
세종특별자치시 중구 테헤란거리 (은경김동),FALSE
강원도 광주시 테헤란57가 (서영이손읍),FALSE
부산광역시 동작구 개포가 (현정박읍),FALSE
경기도 청주시 청원구 잠실가 (지연김류마을),FALSE
충청북도 부천시 원미구 논현가,FALSE
충청북도 옥천군 가락길 (광수박동),TRUE
충청남도 남양주시 서초대가,FALSE
강원도 성남시 테헤란72가 (지영김읍),FALSE
경상남도 양구군 양재천6로,FALSE
대전광역시 강남구 역삼로 (시우서마을),FALSE
충청남도 보령시 반포대거리 (경숙김동),TRUE
대구광역시 북구 반포대길 (수진전읍),TRUE
제주특별자치도 용인시 기흥구 선릉454가 (상훈윤고읍),FALSE
경상남도 군포시 도산대로 (영철황면),FALSE
경상북도 청양군 반포대거리 (예지서이리),FALSE
전라남도 동두천시 개포가 (성수이읍),FALSE
대전광역시 남구 테헤란거리 (지원신이동),FALSE
대전광역시 서초구 반포대8거리,FALSE
충청남도 괴산군 도산대길,FALSE
충청남도 수원시 팔달구 반포대길,FALSE
울산광역시 강서구 압구정0거리,FALSE
부산광역시 서구 도산대가 (미정김리),TRUE
광주광역시 동구 언주294거리 (경숙박리),TRUE
세종특별자치시 남구 서초중앙97거리 (영환이마을),FALSE
강원도 여주시 오금로,FALSE
경기도 금산군 잠실로 (서현김면),FALSE
제주특별자치도 용인시 수지구 백제고분가,FALSE
울산광역시 서대문구 석촌호수거리 (수진박박마을),FALSE
충청남도 충주시 가락55로,FALSE
울산광역시 영등포구 영동대940거리,FALSE
세종특별자치시 성동구 삼성길 (수진문최동),FALSE
광주광역시 동구 백제고분7로,TRUE
대전광역시 양천구 압구정85거리 (동현이면),FALSE
제주특별자치도 김포시 봉은사로,FALSE
부산광역시 금천구 봉은사길 (은서양읍),FALSE
강원도 양구군 개포89로 (은지이읍),TRUE
제주특별자치도 용인시 처인구 서초대167길,FALSE
강원도 수원시 권선구 백제고분가 (광수박읍),FALSE
경상북도 수원시 팔달구 논현가,FALSE
서울특별시 중구 삼성57길,TRUE
강원도 파주시 양재천579가,FALSE
대전광역시 강남구 봉은사754가,FALSE
충청북도 고양시 덕양구 강남대길 (광수이이마을),FALSE
인천광역시 북구 가락거리 (준혁김성면),FALSE
광주광역시 은평구 역삼2가,FALSE
대구광역시 강동구 역삼거리,FALSE
부산광역시 서구 백제고분가 (미영이동),TRUE
대구광역시 북구 논현7가 (주원진이읍),TRUE
경상남도 광주시 논현로,FALSE
대전광역시 서구 도산대955거리,TRUE
경상북도 증평군 오금거리 (지훈남면),FALSE
울산광역시 마포구 언주길,FALSE
전라북도 고양시 일산동구 오금269가,FALSE
경상남도 수원시 장안구 도산대9로 (정훈김김면),FALSE
경상북도 단양군 학동6로 (종수허남동),FALSE
경상남도 양평군 개포51로,FALSE
대구광역시 종로구 백제고분거리,FALSE
경상북도 가평군 잠실로 (병철황마을),FALSE
대전광역시 도봉구 서초대6가 (성훈이김면),FALSE
울산광역시 용산구 봉은사3가 (재호김김마을),FALSE
서울특별시 서초구 서초대909길,TRUE
세종특별자치시 강동구 선릉913길,FALSE
부산광역시 서초구 잠실길 (정자김고마을),FALSE
충청남도 천안시 동남구 삼성26길,TRUE
대구광역시 서구 테헤란거리,TRUE
대전광역시 영등포구 양재천로 (은정김김읍),FALSE
